Frequency,Amplitude
0.0,0.010532036539644117
0.27793218454697055,0.0013648988104105289
0.5558643690939411,0.0010814337294234068
0.8337965536409117,0.0006469903176359872
1.1117287381878822,0.0001368360812108338
1.3896609227348526,0.0005432904722147367
1.6675931072818233,0.0019697229010703283
1.945525291828794,0.004515580419397676
2.2234574763757644,0.008480026156590444
2.501389660922735,0.014402678340005142
2.7793218454697053,0.02389707630186902
3.057254030016676,0.03718483354634814
3.3351862145636466,0.06999363411715273
3.613118399110617,0.05328741083791152
3.891050583657588,0.053591331894335806
4.168982768204558,0.06321023793237673
4.446914952751529,0.07109779453887066
4.724847137298499,0.08299356193417158
5.00277932184547,0.08826624230058461
5.28071150639244,0.09307771904430953
5.558643690939411,0.09407402079003145
5.836575875486382,0.08845026033294702
6.114508060033352,0.09919437353370067
6.392440244580323,0.08392529146857779
6.670372429127293,0.022123289859881063
6.948304613674264,0.09187453437753755
7.226236798221234,0.0827193672701389
7.5041689827682045,0.07585501915776564
7.782101167315176,0.0652013379621187
8.060033351862145,0.07270636451656512
8.337965536409117,0.05835547599243563
8.615897720956086,0.06048189665842042
8.893829905503058,0.06131661703461081
9.171762090050029,0.05800488025693146
9.449694274596999,0.05065625581347005
9.72762645914397,0.04305956559485567
10.00555864369094,0.06758963938819744
10.28349082823791,0.04860547543785687
10.56142301278488,0.059120740209914334
10.839355197331852,0.05799937644719726
11.117287381878821,0.05467594350514377
11.395219566425792,0.04317606111188065
11.673151750972764,0.0479383321779134
11.951083935519733,0.04067135915596314
12.229016120066705,0.043426005868036945
12.506948304613674,0.038818918518785675
12.784880489160646,0.04658433501530807
13.062812673707615,0.08793190123871017
13.340744858254586,0.1560443434334886
13.618677042801558,0.05188529031129932
13.896609227348527,0.04905782621974086
14.174541411895499,0.047376856923493714
14.452473596442468,0.06293223611301679
14.73040578098944,0.04979162054982703
15.008337965536409,0.04016137257424755
15.28627015008338,0.03958106139264937
15.564202334630352,0.04045235270653554
15.842134519177321,0.024789310679618867
16.12006670372429,0.08307168997930427
16.397998888271264,0.10226326614367867
16.675931072818234,0.1034390060314489
16.953863257365203,0.10426706470528539
17.231795441912173,0.04145642478809172
17.509727626459146,0.007624390319085199
17.787659811006115,0.023317565085143734
18.065591995553085,0.04161410552870262
18.343524180100058,0.02420353983501555
18.621456364647027,0.032642147445403114
18.899388549193997,0.023414708709536408
19.177320733740967,0.03715078445877769
19.45525291828794,0.052698677864482554
19.73318510283491,0.042403750712669275
20.01111728738188,0.0747310097859396
20.289049471928852,0.060284514959158514
20.56698165647582,0.0715550816675042
20.84491384102279,0.025992936926200024
21.12284602556976,0.022049654880429353
21.400778210116734,0.011362313210754904
21.678710394663703,0.029323616832677157
21.956642579210673,0.019275433361328455
22.234574763757642,0.02263546528546239
22.512506948304615,0.027873916444654975
22.790439132851585,0.03725259078297849
23.068371317398555,0.06102061161808098
23.346303501945528,0.08360768548458417
23.624235686492497,0.033073557565442786
23.902167871039467,0.06721978891749822
24.180100055586436,0.05111773194766394
24.45803224013341,0.04293010785825355
24.73596442468038,0.02793174279093101
25.01389660922735,0.019933927744626535
25.29182879377432,0.020400987220801723
25.56976097832129,0.02809556405957126
25.84769316286826,0.013726775026661565
26.12562534741523,0.07845095452867386
26.403557531962203,0.07588675849334016
26.681489716509173,0.05461715475125168
26.959421901056142,0.06446429318928379
27.237354085603116,0.03809842614029445
27.515286270150085,0.05139941855192125
27.793218454697055,0.036403460845947255
28.071150639244024,0.0446443893136852
28.349082823790997,0.006352968862363914
28.627015008337967,0.016847097487626802
28.904947192884936,0.01655504004614769
29.18287937743191,0.03347108036868162
29.46081156197888,0.07274402123035939
29.73874374652585,0.041108015174204544
30.016675931072818,0.021702475374989188
30.29460811561979,0.04798522385499885
30.57254030016676,0.041065476410495606
30.85047248471373,0.025254814337277668
31.128404669260703,0.015152020799600789
31.406336853807673,0.037205689749875204
31.684269038354643,0.02764562376792589
31.962201222901612,0.009531490799200324
32.24013340744858,0.010053539824795739
32.51806559199555,0.03382627980860121
32.79599777654253,0.03923890671725396
33.0739299610895,0.011959581023951385
33.35186214563647,0.03393620461740809
33.62979433018344,0.014476907581830888
33.907726514730406,0.04198991313998256
34.185658699277376,0.027723732865322426
34.463590883824345,0.004762634443271867
34.74152306837132,0.007783035188629441
35.01945525291829,0.03143090092594431
35.29738743746526,0.01860043558100749
35.57531962201223,0.01191213279435418
35.8532518065592,0.012168729004950536
36.13118399110617,0.03566031987059731
36.40911617565314,0.027145541930416277
36.687048360200116,0.03062179351709616
36.964980544747085,0.023589323477949443
37.242912729294055,0.02287000505474953
37.520844913841024,0.04039346719554162
37.798777098387994,0.01375553909035098
38.076709282934964,0.01253215076973326
38.35464146748193,0.012629795709195493
38.63257365202891,0.02406194812285482
38.91050583657588,0.015827416278268527
39.18843802112285,0.019945474773846006
39.46637020566982,0.03887804300606192
39.74430239021679,0.023465646638942208
40.02223457476376,0.012069706069738447
40.30016675931073,0.02845833081580783
40.578098943857704,0.004210118298974152
40.85603112840467,0.02742064370279797
41.13396331295164,0.019129944879165448
41.41189549749861,0.017019714008955043
41.68982768204558,0.004990310293999743
41.96775986659255,0.013474613173294544
42.24569205113952,0.015032908657108586
42.5236242356865,0.0244658337187364
42.80155642023347,0.023370496494049528
43.07948860478044,0.011729057063272149
43.357420789327406,0.006740825317455803
43.635352973874376,0.012814115776421834
43.913285158421345,0.01115781111488612
44.191217342968315,0.006645998219244689
44.469149527515285,0.015230496972995628
44.74708171206226,0.01216834294700453
45.02501389660923,0.014175407251834846
45.3029460811562,0.00451897821341248
45.58087826570317,0.011886963772601159
45.85881045025014,0.01601300620795503
46.13674263479711,0.005357393016020226
46.41467481934408,0.00805034089273349
46.692607003891055,0.012716753071486406
46.970539188438025,0.005549928719292156
47.248471372984994,0.014189279985045116
47.526403557531964,0.008008069748008924
47.80433574207893,0.010090739949495197
48.0822679266259,0.011793967374752374
48.36020011117287,0.01557501750882265
48.63813229571985,0.011799113543907393
48.91606448026682,0.00870699274964531
49.19399666481379,0.004407068590150814
49.47192884936076,0.009396766093571733
49.74986103390773,0.011416456128310893
50.0277932184547,0.012517001145561632
50.30572540300167,0.012430368685953394
50.58365758754864,0.00993665281657698
50.86158977209561,0.013814644287406787
51.13952195664258,0.008765487194563083
51.41745414118955,0.012261797482028073
51.69538632573652,0.011270840288039347
51.97331851028349,0.012965571335274236
52.25125069483046,0.006451619873216631
52.52918287937744,0.00740536390970785
52.80711506392441,0.013808680070145735
53.085047248471376,0.011999319966947792
53.362979433018346,0.011877571172316003
53.640911617565315,0.013127309887941018
53.918843802112285,0.008227205027585786
54.196775986659254,0.012778491150073037
54.47470817120623,0.010129145491218431
54.7526403557532,0.009509365991944631
55.03057254030017,0.007974902886193333
55.30850472484714,0.009703252551867898
55.58643690939411,0.010892599528221
55.86436909394108,0.012729191100002844
56.14230127848805,0.010372765415137649
56.420233463035025,0.009831780999591637
56.698165647581995,0.009130582580885048
56.976097832128964,0.009576656285704645
57.254030016675934,0.010235266294935458
57.5319622012229,0.008049646034521768
57.80989438576987,0.010279013608957402
58.08782657031684,0.008196470424277168
58.36575875486382,0.009016089794991118
58.64369093941079,0.008461184381420067
58.92162312395776,0.01173461496289031
59.19955530850473,0.009599463726298973
59.4774874930517,0.007552917191990225
59.75541967759867,0.008391254775265084
60.033351862145636,0.008244830841843942
60.31128404669261,0.007764376561367526
60.58921623123958,0.008991870144187418
60.86714841578655,0.008587170646391253
61.14508060033352,0.008275585289470526
61.42301278488049,0.008882046496615814
61.70094496942746,0.008330087640815866
61.97887715397443,0.009139211172875075
62.25680933852141,0.007046840017894787
62.53474152306838,0.007500800862456472
62.812673707615346,0.00933878612087472
63.090605892162316,0.007789888560767712
63.368538076709285,0.00804443886889277
63.646470261256255,0.008498170445787778
63.924402445803224,0.007508985399645176
64.2023346303502,0.009257982211445448
64.48026681489716,0.008274913424263444
64.75819899944413,0.00883136405547164
65.0361311839911,0.008782680362921834
65.31406336853809,0.008450884832031607
65.59199555308506,0.006806167426845768
65.86992773763203,0.008422315117682513
66.147859922179,0.008514001117356921
66.42579210672596,0.008657559018263428
66.70372429127293,0.008243018848686114
66.9816564758199,0.008388558426234495
67.25958866036687,0.007907991715086493
67.53752084491384,0.007602452238121063
67.81545302946081,0.008489268668395973
68.09338521400778,0.007591601943696219
68.37131739855475,0.007885184709619762
68.64924958310172,0.007269532886889561
68.92718176764869,0.008754660917282251
69.20511395219567,0.00787925481337626
69.48304613674264,0.007208012865718367
69.76097832128961,0.007782671048086918
70.03891050583658,0.0077083890296449405
70.31684269038355,0.007656564389362691
70.59477487493052,0.007886781858686825
70.87270705947749,0.0072320735061847784
71.15063924402446,0.007309070268874272
71.42857142857143,0.007378028120149878
71.7065036131184,0.007298385777994328
71.98443579766537,0.007520717272071366
72.26236798221234,0.007379624186057068
72.54030016675931,0.007364813149759818
72.81823235130628,0.007459984078836041
73.09616453585325,0.00687326494257053
73.37409672040023,0.00707501983381886
73.6520289049472,0.007204906426286271
73.92996108949417,0.007142529292691805
74.20789327404114,0.007367908749987182
74.48582545858811,0.0067845800433218775
74.76375764313508,0.007122593783791012
75.04168982768205,0.007100282045680494
75.31962201222902,0.007202243769579086
75.59755419677599,0.00642723677124666
75.87548638132296,0.007162089032003877
76.15341856586993,0.007178046568019325
76.4313507504169,0.006997906062970269
76.70928293496387,0.006778044890891299
76.98721511951084,0.006880602358342329
77.26514730405782,0.0066937990547741525
77.54307948860479,0.006949350840177985
77.82101167315176,0.007151352206003801
78.09894385769873,0.006882861888600719
78.3768760422457,0.006920702988931162
78.65480822679267,0.006654052771222731
78.93274041133964,0.006955013965112802
79.2106725958866,0.006810619206490296
79.48860478043358,0.006695881861281963
79.76653696498055,0.006843823008218066
80.04446914952752,0.006576521457295511
80.32240133407448,0.00657331211968176
80.60033351862145,0.0066479611747737085
80.87826570316842,0.0065827222121718045
81.15619788771541,0.0068004803525735435
81.43413007226238,0.006568596852553197
81.71206225680935,0.006485436592985183
81.98999444135632,0.006474548320478986
82.26792662590329,0.006600104985113111
82.54585881045026,0.006276727215536695
82.82379099499722,0.006288726268164888
83.1017231795442,0.006381894396744711
83.37965536409116,0.006581808109282159
83.65758754863813,0.0063496506716860576
83.9355197331851,0.006437130866819392
84.21345191773207,0.006418940259667098
84.49138410227904,0.006314782422906737
84.76931628682601,0.006321316840007777
85.047248471373,0.006231597966181941
85.32518065591997,0.00626732809955721
85.60311284046693,0.006111521054235798
85.8810450250139,0.006177077359283005
86.15897720956087,0.006150554034752113
86.43690939410784,0.006104861237870064
86.71484157865481,0.006187730903745227
86.99277376320178,0.00619336409169223
87.27070594774875,0.006124905347340483
87.54863813229572,0.006117665924538452
87.82657031684269,0.00599077700328805
88.10450250138966,0.005992314289443739
88.38243468593663,0.00599633117484555
88.6603668704836,0.0059764729270705376
88.93829905503057,0.005946014492614765
89.21623123957755,0.006026190525121689
89.49416342412452,0.005999499632229827
89.77209560867149,0.005996324557326333
90.05002779321846,0.005961892424689654
90.32795997776543,0.005948033451836205
90.6058921623124,0.005855762236416242
90.88382434685937,0.0058335311391819735
91.16175653140634,0.005834243701450938
91.43968871595331,0.005807553487199066
91.71762090050028,0.005836628192064408
91.99555308504725,0.005804335379106585
92.27348526959422,0.005891587419881564
92.55141745414119,0.005825342918107787
92.82934963868816,0.005807522344974258
93.10728182323514,0.005775843415264408
93.38521400778211,0.0056715204474114015
93.66314619232908,0.005627274528313044
93.94107837687605,0.005660879351478434
94.21901056142302,0.0056683505744546244
94.49694274596999,0.005699019032844648
94.77487493051696,0.0056594310023488584
95.05280711506393,0.005655732920671472
95.3307392996109,0.005679212323139104
95.60867148415787,0.0056683997288577825
95.88660366870484,0.005574205292962012
96.1645358532518,0.005548686240224007
96.44246803779878,0.005506418452648459
96.72040022234575,0.005500603253904871
96.99833240689273,0.005480105469428952
97.2762645914397,0.00552474784093002
97.55419677598667,0.0055222607390924185
97.83212896053364,0.00551526866185374
98.1100611450806,0.005509171023281912
98.38799332962758,0.005467013599602771
98.66592551417455,0.005444832589907389
98.94385769872152,0.005355232131871687
99.22178988326849,0.00535488504757284
99.49972206781545,0.005323285575635646
99.77765425236242,0.005339548058474556
100.0555864369094,0.005379292142889344
100.33351862145636,0.005376605416743257
100.61145080600333,0.005367801622852341
100.88938299055032,0.005360799663121412
101.16731517509729,0.005310461658218726
101.44524735964426,0.005283654091582293
101.72317954419123,0.00524552515103066
102.0011117287382,0.005187435523834577
102.27904391328516,0.005176408989135139
102.55697609783213,0.0052030623059316685
102.8349082823791,0.005225814422961409
103.11284046692607,0.0052428950133849555
103.39077265147304,0.005238195243768152
103.66870483602001,0.005232586840668982
103.94663702056698,0.005180005417378964
104.22456920511395,0.005131856491348921
104.50250138966092,0.005096157086548438
104.7804335742079,0.005068081305749059
105.05836575875487,0.005065798546567859
105.33629794330184,0.005068851618066375
105.61423012784881,0.005108331229512929
105.89216231239578,0.005107145924005033
106.17009449694275,0.005119470438859966
106.44802668148972,0.005089531182627653
106.72595886603669,0.005045550096544217
107.00389105058366,0.005003154841063753
107.28182323513063,0.004975051352430003
107.5597554196776,0.004941523443746131
107.83768760422457,0.004941038897264787
108.11561978877154,0.004951207464931948
108.39355197331851,0.004975659558803546
108.67148415786548,0.004999339575537422
108.94941634241246,0.004987843066496768
109.22734852695943,0.004966212220461412
109.5052807115064,0.004924359802516269
109.78321289605337,0.004881197634239498
110.06114508060034,0.004843682154563961
110.33907726514731,0.004820814318650184
110.61700944969428,0.004831528096949375
110.89494163424125,0.004843726810318908
111.17287381878822,0.004854195614840552
111.45080600333519,0.004868075897225016
111.72873818788216,0.004867737426342941
112.00667037242913,0.0048478411000861645
112.2846025569761,0.004804458765951098
112.56253474152307,0.00476592116817006
112.84046692607005,0.004725442345750568
113.11839911061702,0.0047091257121895875
113.39633129516399,0.004711855168076802
113.67426347971096,0.004729125481880319
113.95219566425793,0.004743376265825538
114.2301278488049,0.0047581050974161545
114.50806003335187,0.004752449664100747
114.78599221789884,0.00472996651645841
115.0639244024458,0.004689389908456614
115.34185658699278,0.004644370389880584
115.61978877153975,0.004616639081770108
115.89772095608672,0.004600621494312583
116.17565314063368,0.0046072091449189286
116.45358532518065,0.004622195512722816
116.73151750972764,0.004642173567138352
117.00944969427461,0.004652604606840025
117.28738187882158,0.004642037979560585
117.56531406336855,0.004616344440435616
117.84324624791552,0.004581330738605753
118.12117843246249,0.004541037358329285
118.39911061700946,0.004511016713289324
118.67704280155642,0.00449769627252353
118.9549749861034,0.004504510560357074
119.23290717065036,0.004522020967379391
119.51083935519733,0.004543274445404278
119.7887715397443,0.004551532425509859
120.06670372429127,0.004540236375518597
120.34463590883824,0.004515064885210417
120.62256809338523,0.004481436264554465
120.9005002779322,0.004441398975194782
121.17843246247917,0.004412292163035143
121.45636464702613,0.004401493713738193
121.7342968315731,0.004409852314287405
122.01222901612007,0.004428878334895489
122.29016120066704,0.0044459602397093545
122.56809338521401,0.004454718955952972
122.84602556976098,0.004443340438289534
123.12395775430795,0.004417240361087279
123.40188993885492,0.004379699286859392
123.67982212340189,0.004342582045438909
123.95775430794886,0.004317301111285013
124.23568649249583,0.0043099168897631395
124.51361867704281,0.004317435210975405
124.79155086158978,0.004337012864878411
125.06948304613675,0.00435490493995019
125.34741523068372,0.004361552296298894
125.62534741523069,0.004349846793676837
125.90327959977766,0.00432191968276232
126.18121178432463,0.004284612615133949
126.4591439688716,0.0042492499344194325
126.73707615341857,0.004226136437896605
127.01500833796554,0.0042202707178651145
127.29294052251251,0.004229816618937833
127.57087270705948,0.004249568896228693
127.84880489160645,0.004266572023595571
128.12673707615343,0.004271356507610352
128.4046692607004,0.004258799225871312
128.68260144524737,0.004230616869196177
128.96053362979433,0.004195067441523287
129.2384658143413,0.004161168664982053
129.51639799888827,0.004140557722120914
129.79433018343525,0.004136440875814935
130.0722623679822,0.004148435415201045
130.3501945525292,0.004166802474008357
130.62812673707617,0.004181791944976955
130.90605892162313,0.004185189411004382
131.1839911061701,0.004172876262982609
131.46192329071707,0.004143923113181889
131.73985547526405,0.004108546223830453
132.017787659811,0.004077168696935256
132.295719844358,0.004058260078169364
132.57365202890495,0.004056174809281466
132.85158421345193,0.004068208779704713
133.12951639799888,0.004087029158880658
133.40744858254587,0.004101950901690735
133.68538076709282,0.0041040308735193765
133.9633129516398,0.004089931127537614
134.24124513618676,0.0040612264201913845
134.51917732073375,0.0040264093278885174
134.79710950528073,0.003995832336384109
135.07504168982769,0.003978771618880858
135.35297387437467,0.00397847377493346
135.63090605892162,0.003991903616831368
135.9088382434686,0.004011238652585515
136.18677042801556,0.00402478854392746
136.46470261256255,0.004025604938504165
136.7426347971095,0.004009992269981354
137.0205669816565,0.003981359446829886
137.29849916620344,0.0039479776952489505
137.57643135075043,0.003919117438586423
137.85436353529738,0.003903402897282852
138.13229571984436,0.0039048823574796354
138.41022790439135,0.003919141964572399
138.6881600889383,0.003937764232925566
138.9660922734853,0.003950649579260374
139.24402445803224,0.003950096521682211
139.52195664257923,0.003933773010288773
139.79988882712618,0.0039050509026971347
140.07782101167317,0.0038725212486297937
140.35575319622012,0.003845211449544453
140.6336853807671,0.0038314567911321897
140.91161756531406,0.0038341049677615494
141.18954974986104,0.0038490529488404627
141.467481934408,0.0038672065967077563
141.74541411895498,0.003879054343245948
142.02334630350194,0.003877684938750863
142.30127848804892,0.0038606465594081315
142.5792106725959,0.003831836625112812
142.85714285714286,0.003799776460757335
143.13507504168984,0.0037742478011499815
143.4130072262368,0.0037624974977521525
143.69093941078378,0.003766329067468313
143.96887159533074,0.0037816410195157016
144.24680377987772,0.0037994371201499565
144.52473596442468,0.0038105590131607887
144.80266814897166,0.0038080305370151164
145.08060033351862,0.003790338902447117
145.3585325180656,0.0037613802580909904
145.63646470261256,0.0037301858518040414
145.91439688715954,0.0037063159321406107
146.1923290717065,0.003696350481319128
146.47026125625348,0.003701618108085976
146.74819344080046,0.003717134769472637
147.02612562534742,0.003734717956329059
147.3040578098944,0.0037447756713099257
147.58198999444136,0.0037410095934611635
147.85992217898834,0.003722445265197077
148.1378543635353,0.0036938546142674072
148.41578654808228,0.0036636950278072277
148.69371873262924,0.0036412138827916695
148.97165091717622,0.0036326896429559915
149.24958310172318,0.003639082757153061
149.52751528627016,0.003655300764049763
149.8054474708171,0.003672308247310721
150.0833796553641,0.00368131852136468
150.36131183991108,0.003676358494486608
150.63924402445804,0.003657250925264626
150.91717620900502,0.0036287897311486723
151.19510839355198,0.0035995739343298496
151.47304057809896,0.0035786313621293904
151.75097276264592,0.0035717588954413044
152.0289049471929,0.0035791891228807433
152.30683713173985,0.0035955584171458656
152.58476931628684,0.003612043332777896
152.8627015008338,0.0036198939088328327
153.14063368538078,0.0036139654527586294
153.41856586992773,0.0035943425291061447
153.69649805447472,0.0035661245040971264
153.97443023902167,0.00353788194711681
154.25236242356866,0.0035183339088212594
154.53029460811564,0.003513042562823254
154.8082267926626,0.0035215249541526643
155.08615897720958,0.00353816529667863
155.36409116175653,0.003554023153103552
155.64202334630352,0.0035609741662993135
155.91995553085047,0.003554107029854946
156.19788771539746,0.0035338113327804824
156.4758198999444,0.003505853607661455
156.7537520844914,0.003478681246546654
157.03168426903835,0.0034607132918476257
157.30961645358533,0.003456762274125045
157.5875486381323,0.003466173439831927
157.86548082267927,0.0034828715327656023
158.14341300722626,0.0034981983245191603
158.4213451917732,0.003504069018702365
158.6992773763202,0.0034962041453203674
158.97720956086715,0.0034754939860403
159.25514174541414,0.0034477663061752376
159.5330739299611,0.0034216220416831864
159.81100611450807,0.003405069368367781
160.08893829905503,0.0034025394406160124
160.366870483602,0.0034127766699001564
160.64480266814897,0.003429605761886462
160.92273485269595,0.003444272412008714
161.2006670372429,0.0034491306688281312
161.4785992217899,0.0034402750966033174
161.75653140633685,0.003419128945350429
162.03446359088383,0.0033917583764609812
162.31239577543082,0.0033666500290662534
162.59032795997777,0.003351593197880691
162.86826014452475,0.00335039895503886
163.1461923290717,0.0033613888077920133
163.4241245136187,0.0033781890780178844
163.70205669816565,0.0033921376017167493
163.97998888271263,0.003395953176630926
164.2579210672596,0.0033862394512446403
164.53585325180657,0.003364791522585524
164.81378543635353,0.0033378079448810717
165.0917176209005,0.003313772894262409
165.36964980544747,0.00330007829084187
165.64758198999445,0.003300136565691872
165.9255141745414,0.0033118655232818868
166.2034463590884,0.003328591438756358
166.48137854363537,0.003341875275499545
166.75931072818233,0.0033446617195911762
167.0372429127293,0.003334064196405179
167.31517509727627,0.0033122560489559547
167.59310728182325,0.003285680464660201
167.8710394663702,0.0032627433211001537
168.1489716509172,0.0032504488732068913
168.42690383546415,0.003251751336611665
